date,timestamp,size,price,side,notional_value,exchange
2025-08-13,2025-08-13T12:21:00,332453,38.98,sell,12957995.32,CITI
2025-08-13,2025-08-13T10:51:00,332384,39.12,buy,13001390.66,MS
2025-08-13,2025-08-13T12:10:00,77028,38.99,buy,3003078.74,GS
2025-08-13,2025-08-13T11:32:00,234924,39.1,buy,9184598.75,BARCLAYS
2025-08-13,2025-08-13T14:11:00,330123,39.07,buy,12898950.03,BARCLAYS
2025-08-13,2025-08-13T09:34:00,66574,39.05,buy,2599434.14,CITI
2025-08-13,2025-08-13T12:13:00,275030,39.06,buy,10742418.38,CITI
2025-08-13,2025-08-13T11:35:00,393752,39.05,sell,15374246.8,BARCLAYS
2025-08-13,2025-08-13T16:37:00,288288,39.09,buy,11267939.09,MS
2025-08-13,2025-08-13T11:20:00,16260,39.08,buy,635463.73,CITI
2025-08-13,2025-08-13T09:10:00,30470,39.11,buy,1191666.67,GS
2025-08-13,2025-08-13T12:25:00,118817,39.07,sell,4642128.06,MS
2025-08-13,2025-08-13T10:40:00,55014,39.02,sell,2146373.68,UBS
2025-08-13,2025-08-13T09:46:00,31812,39.03,buy,1241634.32,GS
2025-08-13,2025-08-13T13:42:00,52269,39.06,buy,2041514.9,CITI
2025-08-13,2025-08-13T16:52:00,66326,39.04,buy,2589201.63,GS
2025-08-13,2025-08-13T12:16:00,390605,38.99,buy,15229373.97,UBS
2025-08-13,2025-08-13T10:03:00,33210,38.97,sell,1294084.57,UBS
2025-08-13,2025-08-13T14:27:00,71932,38.98,sell,2803721.44,MS
2025-08-13,2025-08-13T12:26:00,47634,39.1,buy,1862690.35,CITI
2025-08-13,2025-08-13T13:38:00,407985,39.02,sell,15921362.48,BARCLAYS
2025-08-13,2025-08-13T13:24:00,55324,39.04,sell,2159828.99,BARCLAYS
2025-08-13,2025-08-13T16:26:00,99239,38.98,buy,3868646.21,CITI
2025-08-13,2025-08-13T14:07:00,44426,39.11,buy,1737406.99,CITI
2025-08-14,2025-08-14T12:08:00,480472,38.98,buy,18730946.4,CITI
2025-08-14,2025-08-14T15:37:00,82722,38.93,buy,3220390.08,CITI
2025-08-14,2025-08-14T15:18:00,86857,38.95,buy,3383449.32,UBS
2025-08-14,2025-08-14T11:36:00,92959,38.98,sell,3623980.12,MS
2025-08-14,2025-08-14T12:28:00,43346,38.93,buy,1687274.61,BARCLAYS
2025-08-14,2025-08-14T09:22:00,313606,38.94,sell,12212457.75,UBS
2025-08-14,2025-08-14T13:29:00,443644,38.92,buy,17268668.53,GS
2025-08-14,2025-08-14T14:06:00,93938,38.99,sell,3662294.15,BARCLAYS
2025-08-14,2025-08-14T13:52:00,33476,38.98,sell,1304825.9,BARCLAYS
2025-08-14,2025-08-14T10:55:00,44510,38.92,buy,1732295.57,GS
2025-08-14,2025-08-14T13:56:00,16116,38.95,buy,627772.97,CITI
2025-08-14,2025-08-14T12:49:00,39077,38.86,sell,1518491.39,MS
2025-08-14,2025-08-14T15:26:00,31679,38.94,sell,1233645.88,MS
2025-08-14,2025-08-14T11:08:00,135003,38.85,buy,5244221.05,BARCLAYS
2025-08-14,2025-08-14T15:42:00,11714,38.83,sell,454907.34,MS
2025-08-15,2025-08-15T16:04:00,33749,41.15,buy,1388803.38,CITI
2025-08-15,2025-08-15T15:01:00,88830,41.07,buy,3647925.96,GS
2025-08-15,2025-08-15T11:54:00,27447,41.19,buy,1130649.18,BARCLAYS
2025-08-15,2025-08-15T14:22:00,186452,41.09,buy,7660814.05,UBS
2025-08-15,2025-08-15T15:43:00,454330,41.15,sell,18696143.75,CITI
2025-08-15,2025-08-15T14:35:00,13883,41.06,sell,570024.94,UBS
2025-08-15,2025-08-15T16:51:00,13269,41.07,buy,544916.19,BARCLAYS
2025-08-15,2025-08-15T12:13:00,24895,41.16,buy,1024586.6,MS
2025-08-15,2025-08-15T09:27:00,32408,41.16,buy,1334063.2,CITI
2025-08-15,2025-08-15T09:52:00,26958,41.14,sell,1108991.85,CITI
2025-08-15,2025-08-15T13:03:00,58083,41.22,buy,2394109.22,UBS
2025-08-15,2025-08-15T15:37:00,41130,41.06,sell,1688832.6,MS
2025-08-15,2025-08-15T10:11:00,88212,41.1,sell,3625143.54,GS
2025-08-15,2025-08-15T14:50:00,37822,41.18,buy,1557349.12,GS
2025-08-15,2025-08-15T10:11:00,16294,41.11,buy,669805.6,UBS
2025-08-15,2025-08-15T09:43:00,30603,41.19,sell,1260560.56,BARCLAYS
2025-08-18,2025-08-18T10:39:00,271515,42.48,sell,11534564.92,BARCLAYS
2025-08-18,2025-08-18T14:35:00,142943,42.56,buy,6083140.05,GS
2025-08-18,2025-08-18T09:56:00,12619,42.55,buy,536983.66,CITI
2025-08-18,2025-08-18T09:32:00,54805,42.48,sell,2328043.28,GS
2025-08-18,2025-08-18T11:04:00,13726,42.44,buy,582591.03,MS
2025-08-18,2025-08-18T14:04:00,164545,42.55,buy,7000586.79,GS
2025-08-18,2025-08-18T15:29:00,55171,42.47,buy,2342999.86,CITI
2025-08-18,2025-08-18T12:38:00,287436,42.55,buy,12230983.31,GS
2025-08-18,2025-08-18T11:44:00,347370,42.56,sell,14784300.0,BARCLAYS
2025-08-18,2025-08-18T11:22:00,41294,42.52,sell,1755887.98,MS
2025-08-18,2025-08-18T10:32:00,96139,42.59,buy,4094437.46,GS
2025-08-18,2025-08-18T11:19:00,382875,42.45,sell,16253369.09,UBS
2025-08-18,2025-08-18T09:40:00,197346,42.51,sell,8388697.34,UBS
2025-08-18,2025-08-18T14:47:00,115623,42.59,buy,4924539.56,CITI
2025-08-18,2025-08-18T16:29:00,34058,42.46,sell,1446144.88,CITI
2025-08-18,2025-08-18T13:06:00,35101,42.47,buy,1490751.92,CITI
2025-08-18,2025-08-18T13:48:00,286157,42.55,sell,12177252.02,UBS
2025-08-18,2025-08-18T13:21:00,98886,42.58,sell,4210297.1,GS
2025-08-18,2025-08-18T13:11:00,227090,42.44,sell,9638720.51,UBS
2025-08-18,2025-08-18T13:07:00,223702,42.52,buy,9511662.85,CITI
2025-08-18,2025-08-18T09:19:00,22783,42.56,sell,969533.03,MS
2025-08-18,2025-08-18T13:23:00,55035,42.52,sell,2340282.58,GS
2025-08-18,2025-08-18T09:40:00,87399,42.59,buy,3722021.81,UBS
2025-08-18,2025-08-18T13:14:00,56621,42.44,buy,2402810.5,BARCLAYS
2025-08-19,2025-08-19T09:59:00,46971,42.43,sell,1992788.71,CITI
2025-08-19,2025-08-19T11:03:00,425265,42.33,sell,18001179.12,MS
2025-08-19,2025-08-19T10:23:00,476258,42.34,buy,20166282.83,GS
2025-08-19,2025-08-19T13:38:00,246177,42.32,sell,10417091.0,BARCLAYS
2025-08-19,2025-08-19T16:51:00,26298,42.43,buy,1115736.14,BARCLAYS
2025-08-19,2025-08-19T10:54:00,81603,42.48,sell,3466343.64,GS
2025-08-19,2025-08-19T15:05:00,383639,42.32,buy,16236943.67,UBS
2025-08-19,2025-08-19T12:36:00,22896,42.42,buy,971193.2,UBS
2025-08-19,2025-08-19T09:08:00,47142,42.42,buy,1999745.13,BARCLAYS
2025-08-19,2025-08-19T09:01:00,37834,42.46,sell,1606377.82,BARCLAYS
2025-08-19,2025-08-19T09:38:00,290174,42.37,sell,12295987.31,UBS
2025-08-19,2025-08-19T16:57:00,30599,42.37,buy,1296612.7,UBS
2025-08-19,2025-08-19T13:34:00,58925,42.4,sell,2498488.34,BARCLAYS
2025-08-19,2025-08-19T14:02:00,20897,42.32,buy,884351.34,MS
2025-08-19,2025-08-19T12:47:00,57538,42.4,sell,2439775.52,UBS
2025-08-19,2025-08-19T09:59:00,362682,42.35,sell,15360936.77,BARCLAYS
2025-08-20,2025-08-20T10:02:00,402286,44.73,sell,17992611.25,UBS
2025-08-20,2025-08-20T12:28:00,411623,44.83,sell,18454094.03,UBS
2025-08-20,2025-08-20T11:30:00,35241,44.79,buy,1578285.43,GS
2025-08-20,2025-08-20T11:37:00,46715,44.82,sell,2093731.28,BARCLAYS
2025-08-20,2025-08-20T15:35:00,379607,44.83,sell,17016129.09,CITI
2025-08-20,2025-08-20T16:38:00,33237,44.71,sell,1486084.69,CITI
2025-08-20,2025-08-20T11:30:00,441760,44.68,buy,19739552.4,UBS
2025-08-20,2025-08-20T12:50:00,17409,44.84,sell,780581.34,MS
2025-08-20,2025-08-20T16:03:00,89841,44.7,buy,4016293.34,BARCLAYS
2025-08-20,2025-08-20T11:25:00,27627,44.76,buy,1236651.53,UBS
2025-08-20,2025-08-20T11:38:00,41278,44.72,sell,1845806.48,BARCLAYS
2025-08-20,2025-08-20T15:02:00,24010,44.75,buy,1074369.3,MS
2025-08-20,2025-08-20T14:25:00,399656,44.69,buy,17859520.42,UBS
2025-08-20,2025-08-20T10:44:00,415307,44.73,buy,18578584.05,UBS
2025-08-20,2025-08-20T16:56:00,18294,44.68,buy,817395.18,BARCLAYS
2025-08-20,2025-08-20T16:35:00,27698,44.78,buy,1240280.82,MS
2025-08-20,2025-08-20T15:36:00,307183,44.75,buy,13746285.25,CITI
2025-08-20,2025-08-20T13:50:00,132414,44.82,buy,5934255.59,BARCLAYS
2025-08-20,2025-08-20T16:15:00,77120,44.68,sell,3445759.96,BARCLAYS
2025-08-20,2025-08-20T14:04:00,25080,44.8,buy,1123642.9,BARCLAYS
2025-08-20,2025-08-20T11:24:00,256979,44.75,buy,11500307.28,CITI
2025-08-20,2025-08-20T16:47:00,111401,44.77,buy,4986980.17,GS
2025-08-20,2025-08-20T10:15:00,39338,44.77,buy,1761076.31,UBS
2025-08-20,2025-08-20T09:52:00,68776,44.67,sell,3071978.38,BARCLAYS
2025-08-20,2025-08-20T11:43:00,43647,44.8,buy,1955303.11,MS
2025-08-20,2025-08-20T11:39:00,250838,44.71,buy,11215575.94,GS
2025-08-20,2025-08-20T13:56:00,75496,44.74,buy,3377970.74,CITI
2025-08-20,2025-08-20T13:03:00,299594,44.78,buy,13415041.37,MS
2025-08-20,2025-08-20T12:38:00,144602,44.84,buy,6483672.34,GS
2025-08-20,2025-08-20T15:35:00,423829,44.8,buy,18986996.85,MS
2025-08-20,2025-08-20T10:46:00,39333,44.83,buy,1763295.13,BARCLAYS
2025-08-20,2025-08-20T10:57:00,25248,44.79,buy,1130949.79,CITI
2025-08-20,2025-08-20T15:02:00,62595,44.84,buy,2806597.56,MS
2025-08-20,2025-08-20T09:27:00,88879,44.69,buy,3971745.52,BARCLAYS
2025-08-20,2025-08-20T12:25:00,18172,44.83,sell,814711.73,MS
2025-08-20,2025-08-20T13:17:00,418804,44.75,buy,18740113.14,MS
2025-08-20,2025-08-20T09:51:00,117180,44.67,sell,5234628.4,CITI
2025-08-20,2025-08-20T15:36:00,126006,44.7,buy,5632019.05,MS
2025-08-21,2025-08-21T16:03:00,49745,44.36,buy,2206747.01,GS
2025-08-21,2025-08-21T12:20:00,133948,44.41,sell,5948743.63,UBS
2025-08-21,2025-08-21T09:22:00,91547,44.26,sell,4052068.73,BARCLAYS
2025-08-21,2025-08-21T09:21:00,89958,44.39,sell,3992897.78,MS
2025-08-21,2025-08-21T14:07:00,39955,44.33,sell,1771011.45,MS
2025-08-21,2025-08-21T16:35:00,413702,44.33,sell,18338374.02,BARCLAYS
2025-08-21,2025-08-21T14:44:00,64542,44.29,buy,2858855.14,UBS
2025-08-21,2025-08-21T10:34:00,35910,44.35,sell,1592478.12,MS
2025-08-21,2025-08-21T10:29:00,30116,44.31,sell,1334358.82,GS
2025-08-21,2025-08-21T16:16:00,85220,44.42,sell,3785255.81,CITI
2025-08-21,2025-08-21T16:20:00,53338,44.38,sell,2367361.7,GS
2025-08-21,2025-08-21T12:17:00,27794,44.26,buy,1230036.38,CITI
2025-08-21,2025-08-21T11:03:00,48169,44.25,buy,2131429.6,UBS
2025-08-21,2025-08-21T10:21:00,418044,44.29,sell,18516409.5,UBS
2025-08-21,2025-08-21T10:27:00,215501,44.29,sell,9544420.31,GS
2025-08-21,2025-08-21T14:39:00,31749,44.3,sell,1406507.89,UBS
2025-08-21,2025-08-21T15:54:00,36704,44.33,sell,1627106.09,UBS
2025-08-21,2025-08-21T13:09:00,15236,44.4,buy,676554.02,MS
2025-08-21,2025-08-21T09:38:00,87273,44.27,buy,3863780.73,BARCLAYS
2025-08-21,2025-08-21T10:32:00,17790,44.36,buy,789105.93,MS
2025-08-21,2025-08-21T10:38:00,57459,44.38,sell,2550162.19,MS
2025-08-21,2025-08-21T11:28:00,386062,44.34,buy,17119511.43,CITI
2025-08-21,2025-08-21T13:10:00,45117,44.34,buy,2000666.04,GS
2025-08-22,2025-08-22T11:48:00,77531,45.42,sell,3521763.37,GS
2025-08-22,2025-08-22T10:51:00,77071,45.45,buy,3502803.47,MS
2025-08-22,2025-08-22T15:50:00,97010,45.47,buy,4410876.53,CITI
2025-08-22,2025-08-22T09:26:00,150116,45.43,buy,6819580.0,GS
2025-08-22,2025-08-22T10:39:00,51754,45.45,buy,2352430.8,MS
2025-08-22,2025-08-22T11:17:00,34761,45.54,buy,1583114.35,MS
2025-08-22,2025-08-22T12:34:00,390847,45.5,buy,17785449.83,MS
2025-08-22,2025-08-22T16:04:00,15128,45.52,buy,688577.12,CITI
2025-08-22,2025-08-22T12:21:00,31047,45.52,buy,1413330.76,BARCLAYS
2025-08-22,2025-08-22T10:49:00,443281,45.57,buy,20200057.51,BARCLAYS
2025-08-22,2025-08-22T13:45:00,68707,45.57,buy,3130665.61,CITI
2025-08-22,2025-08-22T13:18:00,30208,45.54,sell,1375812.61,BARCLAYS
2025-08-22,2025-08-22T14:36:00,70683,45.57,sell,3221097.68,CITI
2025-08-22,2025-08-22T12:26:00,46780,45.45,buy,2126357.37,UBS
2025-08-22,2025-08-22T10:53:00,54966,45.42,buy,2496807.67,BARCLAYS
2025-08-22,2025-08-22T16:34:00,41958,45.5,buy,1909071.96,CITI
2025-08-22,2025-08-22T12:41:00,18054,45.51,buy,821604.74,GS
2025-08-22,2025-08-22T13:38:00,13438,45.45,buy,610693.74,CITI
2025-08-22,2025-08-22T14:27:00,243323,45.58,buy,11091831.6,MS
2025-08-25,2025-08-25T11:05:00,56388,45.99,buy,2593356.32,BARCLAYS
2025-08-25,2025-08-25T12:43:00,106510,45.87,buy,4885780.88,UBS
2025-08-25,2025-08-25T14:45:00,12068,45.94,buy,554400.66,UBS
2025-08-25,2025-08-25T13:29:00,285153,45.98,sell,13111796.52,GS
2025-08-25,2025-08-25T13:42:00,269712,45.98,sell,12400489.2,BARCLAYS
2025-08-25,2025-08-25T13:02:00,58165,45.9,sell,2669631.89,UBS
2025-08-25,2025-08-25T11:06:00,487465,46.01,sell,22427379.01,MS
2025-08-25,2025-08-25T15:42:00,436899,45.92,buy,20062111.58,UBS
2025-08-25,2025-08-25T09:12:00,182647,45.93,buy,8388143.18,UBS
2025-08-25,2025-08-25T11:47:00,93664,45.98,buy,4306590.33,UBS
2025-08-25,2025-08-25T15:33:00,31812,45.94,sell,1461446.41,MS
2025-08-25,2025-08-25T09:55:00,45414,45.95,buy,2086819.62,UBS
2025-08-25,2025-08-25T11:07:00,32359,46.0,buy,1488643.79,UBS
2025-08-25,2025-08-25T15:01:00,105400,45.97,buy,4845570.31,CITI
2025-08-25,2025-08-25T12:40:00,211916,45.87,buy,9720361.06,GS
2025-08-25,2025-08-25T14:13:00,39841,45.97,buy,1831585.18,BARCLAYS
2025-08-25,2025-08-25T13:27:00,45514,46.03,buy,2095152.74,CITI
2025-08-25,2025-08-25T13:07:00,87737,45.95,buy,4031583.35,MS
2025-08-25,2025-08-25T14:38:00,324002,45.93,sell,14881983.29,BARCLAYS
2025-08-25,2025-08-25T16:41:00,48639,45.95,buy,2234770.17,UBS
2025-08-25,2025-08-25T16:04:00,330633,46.01,buy,15211952.53,MS
2025-08-25,2025-08-25T15:17:00,416661,45.94,buy,19143422.72,CITI
2025-08-25,2025-08-25T13:17:00,40169,45.96,buy,1846233.85,UBS
2025-08-25,2025-08-25T11:03:00,42973,46.01,buy,1977043.32,MS
2025-08-25,2025-08-25T16:40:00,49812,45.95,sell,2289072.11,UBS
2025-08-25,2025-08-25T13:51:00,40775,46.01,buy,1876147.58,GS
2025-08-25,2025-08-25T16:22:00,207494,45.92,buy,9528803.77,UBS
2025-08-25,2025-08-25T12:04:00,98152,46.01,buy,4515497.01,BARCLAYS
2025-08-25,2025-08-25T13:09:00,212668,45.93,sell,9767441.44,GS
2025-08-25,2025-08-25T10:46:00,44180,45.99,sell,2031979.01,MS
2025-08-25,2025-08-25T10:35:00,93454,45.98,sell,4297021.58,CITI
2025-08-25,2025-08-25T09:36:00,423244,45.9,sell,19425053.8,BARCLAYS
2025-08-26,2025-08-26T09:38:00,472443,47.44,buy,22413667.92,GS
2025-08-26,2025-08-26T11:33:00,83000,47.51,buy,3943159.46,BARCLAYS
2025-08-26,2025-08-26T11:56:00,419394,47.4,buy,19877183.74,CITI
2025-08-26,2025-08-26T09:23:00,93577,47.53,buy,4448110.94,GS
2025-08-26,2025-08-26T12:39:00,248771,47.36,buy,11781688.09,GS
2025-08-26,2025-08-26T16:24:00,128332,47.35,buy,6076469.02,CITI
2025-08-26,2025-08-26T10:05:00,205545,47.47,sell,9756707.61,GS
2025-08-26,2025-08-26T12:36:00,82103,47.38,buy,3889713.65,MS
2025-08-26,2025-08-26T13:03:00,265672,47.39,buy,12590155.73,CITI
2025-08-26,2025-08-26T15:58:00,444712,47.46,buy,21106678.34,MS
2025-08-26,2025-08-26T09:21:00,287238,47.42,sell,13620818.32,CITI
2025-08-26,2025-08-26T12:47:00,206524,47.42,buy,9793181.57,UBS
2025-08-26,2025-08-26T11:42:00,20561,47.47,buy,975989.35,MS
2025-08-26,2025-08-26T16:24:00,75890,47.53,buy,3607101.14,MS
2025-08-27,2025-08-27T11:19:00,173337,48.05,sell,8328989.94,BARCLAYS
2025-08-27,2025-08-27T13:31:00,458160,48.06,sell,22020759.01,UBS
2025-08-27,2025-08-27T11:47:00,360549,48.01,buy,17308166.39,GS
2025-08-27,2025-08-27T14:50:00,36328,48.04,sell,1745189.5,GS
2025-08-27,2025-08-27T16:02:00,31955,48.0,sell,1533688.76,GS
2025-08-27,2025-08-27T13:31:00,122347,48.02,buy,5874522.76,BARCLAYS
2025-08-27,2025-08-27T11:44:00,63624,47.98,sell,3052410.83,UBS
2025-08-27,2025-08-27T10:37:00,54465,47.91,sell,2609293.57,BARCLAYS
2025-08-27,2025-08-27T14:23:00,50206,47.94,sell,2406653.23,GS
2025-08-27,2025-08-27T11:56:00,16729,47.97,buy,802471.17,CITI
2025-08-27,2025-08-27T15:54:00,99675,47.94,sell,4778185.24,GS
2025-08-27,2025-08-27T13:56:00,89784,48.06,buy,4314988.05,CITI
2025-08-27,2025-08-27T15:21:00,16704,47.99,sell,801625.46,UBS
2025-08-27,2025-08-27T09:55:00,97260,47.97,sell,4665409.46,MS
2025-08-27,2025-08-27T15:09:00,66233,47.93,buy,3174591.03,MS
2025-08-27,2025-08-27T10:23:00,71665,47.98,buy,3438132.82,GS
2025-08-27,2025-08-27T11:42:00,54815,47.96,buy,2629051.43,GS
2025-08-27,2025-08-27T13:39:00,94618,48.06,sell,4546915.0,UBS
2025-08-27,2025-08-27T15:54:00,216580,47.97,sell,10390145.74,GS
2025-08-27,2025-08-27T12:27:00,70590,48.06,sell,3392862.56,MS
2025-08-27,2025-08-27T11:34:00,29311,47.99,buy,1406768.05,BARCLAYS
2025-08-27,2025-08-27T15:22:00,242698,47.91,sell,11627479.12,GS
2025-08-27,2025-08-27T11:56:00,312596,47.93,sell,14982356.3,CITI
2025-08-27,2025-08-27T13:17:00,98456,47.97,sell,4722679.63,MS
2025-08-27,2025-08-27T14:42:00,385054,48.07,buy,18509871.31,MS
2025-08-27,2025-08-27T11:12:00,215014,47.91,buy,10300321.54,BARCLAYS
2025-08-27,2025-08-27T09:50:00,99455,48.09,sell,4783260.64,BARCLAYS
2025-08-27,2025-08-27T12:40:00,14942,48.06,sell,718039.49,BARCLAYS
2025-08-27,2025-08-27T15:38:00,46595,47.91,buy,2232537.46,UBS
2025-08-27,2025-08-27T15:32:00,173509,48.0,buy,8329168.02,CITI
2025-08-27,2025-08-27T09:05:00,41683,48.06,buy,2003389.32,BARCLAYS
2025-08-27,2025-08-27T12:31:00,442457,48.01,sell,21240705.19,BARCLAYS
2025-08-27,2025-08-27T10:51:00,99607,48.09,sell,4790266.34,BARCLAYS
2025-08-28,2025-08-28T16:25:00,129601,48.79,buy,6322759.85,MS
2025-08-28,2025-08-28T15:28:00,71439,48.91,sell,3493821.02,CITI
2025-08-28,2025-08-28T16:23:00,12077,48.87,sell,590150.83,GS
2025-08-28,2025-08-28T14:13:00,232061,48.84,buy,11333436.77,GS
2025-08-28,2025-08-28T10:47:00,393645,48.86,buy,19235135.24,CITI
2025-08-28,2025-08-28T13:52:00,60854,48.95,sell,2978632.88,MS
2025-08-28,2025-08-28T11:10:00,253658,48.8,buy,12377546.29,UBS
2025-08-28,2025-08-28T10:08:00,90575,48.91,buy,4429969.48,GS
2025-08-28,2025-08-28T11:06:00,80408,48.95,buy,3935812.04,UBS
2025-08-28,2025-08-28T09:06:00,65547,48.78,buy,3197344.46,UBS
2025-08-28,2025-08-28T12:39:00,31936,48.81,buy,1558814.63,BARCLAYS
2025-08-28,2025-08-28T13:01:00,34306,48.79,buy,1673817.58,MS
2025-08-28,2025-08-28T13:46:00,17512,48.89,sell,856236.46,MS
2025-08-28,2025-08-28T16:51:00,22333,48.95,buy,1093090.74,GS
2025-08-28,2025-08-28T09:28:00,139668,48.86,buy,6824224.24,CITI
2025-08-28,2025-08-28T13:37:00,11241,48.84,buy,549032.19,CITI
2025-08-28,2025-08-28T11:38:00,65904,48.83,buy,3218168.5,UBS
2025-08-28,2025-08-28T14:58:00,87220,48.87,sell,4262172.43,MS
2025-08-28,2025-08-28T11:57:00,388739,48.88,buy,19001236.02,UBS
2025-08-28,2025-08-28T13:08:00,426653,48.91,buy,20869561.92,GS
2025-08-29,2025-08-29T11:42:00,77034,48.92,buy,3768192.95,GS
2025-08-29,2025-08-29T16:42:00,25628,48.99,buy,1255494.24,MS
2025-08-29,2025-08-29T09:16:00,152025,48.94,buy,7439888.85,BARCLAYS
2025-08-29,2025-08-29T10:18:00,86150,48.99,sell,4220671.84,BARCLAYS
2025-08-29,2025-08-29T14:11:00,27541,49.06,sell,1351028.24,GS
2025-08-29,2025-08-29T14:59:00,458678,48.9,sell,22430900.85,BARCLAYS
2025-08-29,2025-08-29T16:21:00,95646,49.04,buy,4690953.27,CITI
2025-08-29,2025-08-29T10:10:00,98155,48.94,buy,4803326.42,UBS
2025-08-29,2025-08-29T09:57:00,362980,48.93,sell,17761096.23,MS
2025-08-29,2025-08-29T09:31:00,29306,49.03,sell,1436758.5,MS
2025-08-29,2025-08-29T10:35:00,249462,49.03,sell,12231924.5,BARCLAYS
2025-08-29,2025-08-29T15:44:00,80648,48.94,buy,3946928.83,CITI
2025-08-29,2025-08-29T11:52:00,54788,48.89,buy,2678331.78,CITI
2025-08-29,2025-08-29T09:19:00,47365,48.98,buy,2320144.19,MS
2025-08-29,2025-08-29T12:12:00,381245,48.96,sell,18667425.92,UBS
2025-08-29,2025-08-29T13:08:00,41740,49.03,buy,2046330.21,MS
2025-08-29,2025-08-29T11:32:00,352977,49.03,buy,17308144.49,GS
2025-08-29,2025-08-29T11:49:00,88784,48.89,buy,4340977.88,GS
2025-09-01,2025-09-01T12:46:00,123483,48.29,sell,5963246.38,BARCLAYS
2025-09-01,2025-09-01T16:14:00,24279,48.21,buy,1170446.27,MS
2025-09-01,2025-09-01T10:43:00,139110,48.22,sell,6707753.12,BARCLAYS
2025-09-01,2025-09-01T16:59:00,420618,48.19,sell,20270919.89,BARCLAYS
2025-09-01,2025-09-01T09:10:00,349232,48.26,sell,16855104.32,BARCLAYS
2025-09-01,2025-09-01T14:14:00,73829,48.32,sell,3567407.64,BARCLAYS
2025-09-01,2025-09-01T09:10:00,383593,48.15,sell,18469082.45,UBS
2025-09-01,2025-09-01T13:10:00,12819,48.14,sell,617076.74,GS
2025-09-01,2025-09-01T11:09:00,92182,48.32,buy,4453931.62,BARCLAYS
2025-09-01,2025-09-01T16:55:00,92474,48.32,buy,4468464.66,BARCLAYS
2025-09-01,2025-09-01T14:38:00,29074,48.19,sell,1400960.27,UBS
2025-09-01,2025-09-01T13:41:00,187512,48.15,sell,9028945.75,GS
2025-09-01,2025-09-01T15:00:00,432762,48.3,sell,20904474.05,MS
2025-09-01,2025-09-01T10:14:00,14640,48.27,buy,706698.71,GS
2025-09-01,2025-09-01T10:19:00,49785,48.22,buy,2400824.84,UBS
2025-09-01,2025-09-01T11:07:00,353614,48.3,buy,17078344.14,MS
2025-09-01,2025-09-01T14:34:00,75360,48.21,sell,3633141.02,CITI
2025-09-01,2025-09-01T13:58:00,58613,48.15,sell,2821952.67,CITI
2025-09-02,2025-09-02T14:07:00,373373,50.01,buy,18673056.22,CITI
2025-09-02,2025-09-02T13:41:00,480851,50.01,sell,24047488.88,GS
2025-09-02,2025-09-02T12:03:00,44562,49.9,sell,2223806.36,GS
2025-09-02,2025-09-02T13:07:00,71042,49.91,buy,3545939.21,MS
2025-09-02,2025-09-02T09:09:00,493679,50.02,buy,24696281.38,GS
2025-09-02,2025-09-02T11:01:00,78997,49.9,buy,3942293.07,MS
2025-09-02,2025-09-02T15:05:00,19309,50.05,buy,966381.9,UBS
2025-09-02,2025-09-02T16:34:00,107785,50.01,sell,5390005.36,CITI
2025-09-02,2025-09-02T09:21:00,65260,49.88,buy,3254846.8,BARCLAYS
2025-09-02,2025-09-02T14:35:00,309889,50.04,sell,15506044.05,UBS
2025-09-02,2025-09-02T10:57:00,34847,50.01,sell,1742834.31,UBS
2025-09-02,2025-09-02T12:39:00,21764,50.05,buy,1089184.98,MS
2025-09-02,2025-09-02T15:35:00,432794,49.89,buy,21591750.67,BARCLAYS
2025-09-02,2025-09-02T12:24:00,469313,50.0,buy,23465464.78,CITI
2025-09-02,2025-09-02T13:00:00,95760,49.95,buy,4782837.58,GS
2025-09-02,2025-09-02T11:50:00,65012,49.94,sell,3246908.49,BARCLAYS
2025-09-02,2025-09-02T13:02:00,315170,49.93,buy,15736423.7,GS
2025-09-02,2025-09-02T11:22:00,70942,50.05,buy,3550895.16,CITI
2025-09-02,2025-09-02T15:42:00,92563,50.0,sell,4627687.63,MS
2025-09-02,2025-09-02T11:00:00,61132,49.96,buy,3054428.72,GS
2025-09-02,2025-09-02T11:43:00,80711,49.92,buy,4029469.25,UBS
2025-09-02,2025-09-02T16:27:00,73799,49.95,sell,3685912.72,MS
2025-09-02,2025-09-02T09:05:00,363931,50.03,buy,18208478.22,CITI
2025-09-02,2025-09-02T16:43:00,158599,49.97,buy,7925526.23,UBS
2025-09-02,2025-09-02T09:12:00,20568,49.87,buy,1025771.05,CITI
2025-09-02,2025-09-02T12:59:00,193993,49.97,buy,9694045.99,CITI
2025-09-02,2025-09-02T15:08:00,406146,50.04,buy,20324063.87,UBS
2025-09-02,2025-09-02T15:58:00,33683,49.97,sell,1683289.2,UBS
2025-09-02,2025-09-02T12:41:00,266169,50.01,sell,13311927.33,BARCLAYS
2025-09-03,2025-09-03T11:00:00,38147,51.92,buy,1980425.92,MS
2025-09-03,2025-09-03T16:14:00,487963,51.92,buy,25337112.13,GS
2025-09-03,2025-09-03T16:52:00,149561,51.89,buy,7760702.96,CITI
2025-09-03,2025-09-03T12:04:00,66371,51.95,sell,3447840.29,BARCLAYS
2025-09-03,2025-09-03T14:19:00,35096,51.95,buy,1823374.0,GS
2025-09-03,2025-09-03T12:30:00,97458,51.8,buy,5047858.12,MS
2025-09-03,2025-09-03T10:18:00,74049,51.95,buy,3846623.17,GS
